file,keyword,text_a,text_c,match_a,match_b,match_c,match_d,condition
경상도_건강보험자격득실확인서_child_male_echo_0161.mp3,건강보험자격득실확인서," 당장 학교 제출용, 덤보 자격득실 확인서 산부, 현재 조소만 발급점 해주기 위해서."," 당장 학교 제출용, 건보 자격득실 확인서 3부, 현재 조서만 발급점 해주이소",0,1,0,1,
경상도_건강보험자격득실확인서_middle_aged_female_echo_0103.mp3,건강보험자격득실확인서, 오늘 그 캐 회사 제출용 건보 자격득실 확인서 한 부 모바일 주민번호 뒷자리 비공개 바로 떼주라, 오늘 그 캐 회사 제출용 건보 자격득실 확인서 한 부 모바일 주민번호 뒷자리 비공개 바로 떼주라,0,1,0,1,
경상도_건강보험자격득실확인서_middle_aged_female_onyx_0135.mp3,건강보험자격득실확인서, 아능하면 빨리 입사 지원 소료 건강보험 자격득실 확인서 두부 무인민원 발급기 주소 전체 출력 뽑아해 주니까, 아능하면 빨리 입사 지원소료 건강보험 자격득시를 확인서 두부 무인민원 발급기 주소 전체 출력 뽑아해 주니까,1,1,0,1,
경상도_건강보험자격득실확인서_middle_aged_male_alloy_0114.mp3,건강보험자격득실확인서, 안금 글쾌 회사 제출용 건강보험 자격득실 확인서 한 부 PDF로 과거 주소 포함 때 해줄까?, 안금 글쾌 회사 제출용 건강보험 자격득실 확인서 한 부 PDF로 과거 주소 보함 때 해줄까?,1,1,1,1,
경상도_건강보험자격득실확인서_senior_female_alloy_0190.mp3,건강보험자격득실확인서," 가능하면 빨리 입사 지원 서류. 건강보험 자격특실 확인서, 내부. 현재 주소만 바로 발급해주세요."," 가능하면 빨리 입사 지원 서류. 건강보험 자격특실 확인서, 네이브. 현재 주소만 바로 발급해주세요.",0,1,0,1,
경상도_건강보험자격득실확인서_senior_female_nova_0138.mp3,건강보험자격득실확인서, 가능하면 빨리 긁게 대출 서류용 건강보험 자격득실 확인서 두부 무인 민원발극기 주소 전체 출력 출력해져입니다.," 가능하면 빨리 긁게 대출 서류용, 건강보험 자격득실 확인서 두부, 무인 민원 발급기 주소 전체 출력 출력해져입니다.",1,1,1,1,
경상도_건강보험자격득실확인서_senior_male_alloy_0120.mp3,건강보험자격득실확인서, 지금 글쾌 건강보험 자격특실 확인서 정부 24 현재 주소만 바로 떼어줄까, 지금 글쾌 건강보험 자격특실 확인서 정부 24 현재 주소만 바로 떼어줄까,0,1,0,1,
경상도_건강보험자격득실확인서_senior_male_echo_0140.mp3,건강보험자격득실확인서, 가능하면 빨리 얼른 학교 제출용 건강보험 자격득실 확인서 내부 현재 주소만 뽑아주라, 가능하면 빨리 얼른 학교 제출용 건강보험 자격특실 확인서 내부 현재 주소만 뽑아주라,1,1,0,1,
경상도_건강보험자격득실확인서_senior_male_nova_0156.mp3,건강보험자격득실확인서, 오늘 학교 제출연 건강보험 자격특시 확인서 내부 우인 민원 밝음기 주민번호 뒷자리 비공개 바로 밝을 폐주나, 오늘 학교 제출연 건강보험 자격특시 확인서 내부 무인 민원 발급기 주민번호 뒷자리 비공개 바로 발급해 주나,0,1,0,1,
경상도_건강보험자격득실확인서_senior_male_onyx_0168.mp3,건강보험자격득실확인서, 악장 그렇게 학교 제출용 자격득실 확인서 한 부 정부 24주민 번호 뒷자리 비공개 때 해주믄다, 항상 그렇게 학교 제출용 자격득실 확인서 한 부 정부 24주민 번호 뒷자리 비공개 때 해주믄다,0,1,0,1,
경상도_건강보험자격득실확인서_senior_male_shimmer_0197.mp3,건강보험자격득실확인서," 안금마, 입사지원 서료, 건강보험 자격득실 확인서 정부 24 현재 주소만 바로 때 해줍니다."," 안금마, 입사지원 서류, 건강보험 자격득실 확인서 정보 24 현재 주소만 바로 때 해줍니다.",1,1,1,1,
경상도_건강보험자격득실확인서_youngadult_female_echo_0176.mp3,건강보험자격득실확인서, 가능하면 빨리 얼른 대출 서류용 자격특실 확인서 한 보 주민센터 바로 떼어줄까?, 가능하면 빨리 얼른 대출 서류용 자격특실 확인서 한 보 주민센터 바로 떼어줄까?,0,1,0,1,
경상도_건강보험자격득실확인서_youngadult_female_nova_0179.mp3,건강보험자격득실확인서, 가능하면 빨리 얼른 이 4지원 서류 건보 자격득실 확인서 두부 주민센터 주민번호 뒷자리 비공개 바로 출력해집니다, 가능하면 빨리 얼른 입사지원 서류 건보 자격득실 확인서 두부 주민센터 주민 번호 뒷자리 비공개 바로 출력해집니다,0,1,0,1,
경상도_건강보험자격득실확인서_youngadult_female_onyx_0199.mp3,건강보험자격득실확인서, 가능하면 빨리 대출설 이용 건강보험 자격득실 확인서 주민센터 주소 전체 출력 뽑아 해 주의가, 가능하면 빨리 대출설 이용 건강보험 자격득실 확인서 주민센터 주소 전체 출력 뽑아 해 주의가,1,1,1,1,
경상도_건강보험자격득실확인서_youngadult_male_alloy_0196.mp3,건강보험자격득실확인서, 오늘 긁게 회사 제출용 자격특실 확인서 이부 발급점 해 주라, 오늘 글쾌 회사 제출용 자격특실 확인서 이부 발급점 해 주라,0,1,0,1,
경상도_건강보험자격득실확인서_youngadult_male_echo_0123.mp3,건강보험자격득실확인서, 얼른 회사 제출용 건강보험 자격득실 확인서 모바일 주소 전체 출엣 대중해 주소, 얼른 회사 제출용 건강보험 자격득실 확인서 모바일 두소 전체 출엣 대중해 주의소,1,1,1,1,
경상도_건강보험자격득실확인서_youngadult_male_echo_0127.mp3,건강보험자격득실확인서, 지금 글쾌 자격득실 확인서 3부 정부 24 과거 주소 보안 바로 발급해지입니다., 지금 긁해 자격득실 확인서 3부 정부 24 과거 주소 보안 바로 발급해지입니다.,0,1,0,1,
경상도_건강보험자격득실확인서_youngadult_male_nova_0100.mp3,건강보험자격득실확인서," 당장 얼른 건강보험 자격특실 확인서한 부, PDF로 현재 주소만 바로 발급해 주위소.", 당장 얼른 건강보험 자격특실 확인서한 부 PDF로 현재 주소만 바로 발급해 주위소,0,1,0,1,
경상도_건강보험자격득실확인서_youngadult_male_onyx_0105.mp3,건강보험자격득실확인서, 지금 이 사지원 서류 건보 자격득실 확인서 한부 PDF로 현재 주서만 발급해도 되겠습니까?, 지금 이 사지원 서류 건보 자격득실 확인서 한부 PDF로 현재 주서만 발급해도 되겠습니까?,0,1,0,1,
경상도_건강보험자격득실확인서_youngadult_male_shimmer_0189.mp3,건강보험자격득실확인서," 당장 대출 서류용, 자격득실 확인서 두 부, 정부 24 현재 주소만 원� statt Kind 칱 salientuh"," 당장 대출 서류용, 자격득실 확인서 두 부, 정부 24 현재 주소만 대해선 대출 서류용, 자격득실 확인서 두 부, 정부 24 현재 주소만",0,1,0,1,
경상도_날씨_child_female_echo_0268.mp3,날씨, 오늘 아침 창원 미세먼지 어떤 너? 확인할 라카이, 오늘 아침 창원 미세먼지 어떤 너? 확인할 라카이,0,0,0,0,
경상도_날씨_child_female_onyx_0227.mp3,날씨, 저녁에 광양날씨 요약 좀 해 주이소부탁합니다., 저녁에 광양날씨 요약 좀 해 주이소 부탁합니다.,1,0,1,0,
경상도_날씨_child_male_nova_0238.mp3,날씨, 아침에 제주 비어나 확인할 라카이, 아침에 대주 비어나 확인할 라카이,0,0,0,0,
경상도_날씨_child_male_shimmer_0203.mp3,날씨, 이번 주말 아침 대준할 수 없던 놈?, 이번 주말 아침 대준할 수 없던 놈?,0,0,0,0,
경상도_날씨_child_male_shimmer_0220.mp3,날씨, 오늘 아침 광주 날씨 어떤 노 확인할라 가이, 오늘 아침 광준화시 어떤 노 확인할라 가이,1,1,0,1,
경상도_날씨_middle_aged_female_echo_0214.mp3,날씨, 이번 투 금요일 만 포항 날씨였던 노 확인할 라카이, 이번 투 금요일 만 포항 날씨였던 노 확인할 라카이,1,0,1,0,
경상도_날씨_middle_aged_female_onyx_0200.mp3,날씨, 밤에 광주 바람 마이 분미고 확인할 아카이, 밤에 광주 바람 마이 분미고 확인할 아카이,0,0,0,0,
경상도_날씨_middle_aged_female_shimmer_0276.mp3,날씨, 오후의 전주 날씨에 의학점 해 주위소 확인할 날아가에, 오후의 전주 날씨 요약 좀 해 주시소 확인할 아카이,1,0,1,1,
경상도_날씨_middle_aged_male_nova_0223.mp3,날씨, 모랫판 여수 미세먼지 어떤 놈?, 모랫판 여수 미세먼지 어떤 놈?,0,0,0,0,
경상도_날씨_middle_aged_male_nova_0289.mp3,날씨," 이번 주 금요일 밤, 춘천 강소 확률 알려주이소 알려주이소"," 이번 주 금요일 밤, 춘천 강소 확률 알려주이소, 알려주이소",0,0,0,0,
경상도_날씨_senior_female_shimmer_0256.mp3,날씨, 이번 주말 밤 누론화 되고 알려줘 있어, 이번 주말 밤 누론화 되고 알려줘이소,0,0,0,0,
경상도_날씨_senior_female_shimmer_0284.mp3,날씨, 오후에서을 비어나? 보이수?, 오후에서을 비어나? 보이수!,0,0,0,0,
경상도_날씨_senior_male_alloy_0261.mp3,날씨, 저녁에 수원 8암마이 풍리꺼 알려주이소, 저녁에 수원 8암마이 풍리꺼 알려주이소,0,0,0,0,
경상도_날씨_senior_male_echo_0207.mp3,날씨, 화메 광양 기온 좀 알려주기소, 화메 광양 기온 좀 알려주기소,0,0,0,0,
경상도_날씨_senior_male_nova_0297.mp3,날씨," 아침에 서울 기운 좀 알려주이소, 보이소"," 아침에 서울 기운 좀 알려주이소, 보이소",0,0,0,0,
경상도_날씨_senior_male_nova_0299.mp3,날씨, 다음 주말 밤 눈 오나 춘천 알려주이소, 다음 주말 밤 눈 오나 칭천 알려주이소,0,0,0,0,
경상도_날씨_senior_male_shimmer_0279.mp3,날씨, 내일 아침 춘천 미세먼지 어떤 놈?, 내일 아침 춘천 미세먼지 어떤 놈?,0,0,0,0,
경상도_날씨_youngadult_female_alloy_0205.mp3,날씨," 다음 주말 오후 체감원도 어떻습니까, 개구?"," 다음 주말 오후 체감원도 어떻습니까, 개구?",0,0,0,0,
경상도_날씨_youngadult_female_echo_0209.mp3,날씨, 저녁에 부산 바람 마이 북닛거?, 저녁에 부산 바람 마이 북닛고,0,0,0,0,
경상도_날씨_youngadult_female_echo_0290.mp3,날씨, 다음 주말 아침 목강주 미세눈지 어떤 놈 보이소?, 다음 주말 아침 목강주 미세눈지 어떤 놈 보이소?,0,0,0,0,
경상도_날씨_youngadult_male_nova_0240.mp3,날씨, 저녁의 인천 비어나?, 저녁의 인천 비어나?,0,0,0,0,
경상도_날씨_youngadult_male_onyx_0235.mp3,날씨, 이번 추마일 저녁 대구 강수학료를 알려주기소, 이번 추마일 저녁 대구 강수학료를 알려주기소,0,0,0,0,
경상도_날씨_youngadult_male_onyx_0296.mp3,날씨, 저녁에 제주날시 요약 좀 해주이소 부탁합니다., 저녁에 제주날시 요약 좀 해주이소 부탁합니다.,0,0,0,0,
경상도_등본_child_female_alloy_0336.mp3,등본, 지금 얼른 광공서 제출용 주민 등록 등본 두부 PDF로 떼져서, 지금 얼른 광공서 제출용 주민 등록 등본 두부 PDF로 떼져서,1,1,1,1,
경상도_등본_child_female_nova_0327.mp3,등본, 가능하면 빨리 등본 내부 모바일 발급해주라. C 등본 601, 가능하면 빨리 등본 내부 모바일 발급해주라. C 등본 601,1,1,1,1,
경상도_등본_child_female_onyx_0344.mp3,등본," 얼른 입사지원 서류, 주민 등록 등몬 이부, 정부 24주소 전체 출력대에도 되겠습니까?"," 얼른 입사지원 서류, 주민 등록 등몬 이부, 정부 24주소 전체 출력대에도 되겠습니까?",0,1,0,1,
경상도_등본_child_male_shimmer_0308.mp3,등본, 얼른 주민등록 등본 PDF로 주소 전체 출혁 뽑아해 주소, 얼른 주민등록 등본 PDF로 주소 전체 출력 뽑아해 주소,1,1,1,1,
경상도_등본_middle_aged_female_alloy_0340.mp3,등본, 가능하면 빨리 대출 서류용 등본 한부 정부 24 주민번호 뒷자리 비공개 뽑아해도 되겠습니까?, 가능하면 빨리 대출 서류용 등본 한부 정부 24 주민번호 뒷자리 비공개 뽑아해도 되겠습니까?,1,1,1,1,
경상도_등본_middle_aged_female_onyx_0325.mp3,등본, 지금 클 케에 입사지원 서류 등본 내부 정부 24출력점 해 주라, 지금 클 케에 입사지원 서류 등본 내부 정부 24출력점 해 주라,1,1,1,1,
경상도_등본_middle_aged_male_nova_0380.mp3,등본, 안금 긁해 입사지원 서류 등본 3부 무인 민원 발급기 과거주소 포함 때 해도 되겠습니까?, 안금 긁해 입사지원 서류 등본 3부 무인 민원 발급기 과거주소 포함 때 해도 되겠습니까?,1,1,1,1,
경상도_등본_senior_female_echo_0307.mp3,등본, 가능하면 빨리 얼른 대출 서류용 주민 등록 등몬 내부 주민센터 뽑아해 주위카 각곡 등몬 238, 가능하면 빨리 얼른 대출 서류용 주민 등록 등몬 내부 주민센터 뽑아해 주위카 각곡 등몬 238,0,1,0,1,
경상도_등본_senior_female_shimmer_0330.mp3,등본, 안금 등번 일부 모바일 주민 번호 뒷자리 비공개 출력해 주라., 안금 등번 일부 모바일 주민 번호 뒷자리 비공개 출력해 주라.,0,0,0,0,
경상도_등본_senior_male_echo_0351.mp3,등본,, Shmoop Hand No喔,0,0,0,0,
경상도_등본_senior_male_echo_0390.mp3,등본," 입사지원 서류, 주민등록 등본 산부, 무인 민원 발급기, 과거 주소 포함 뽑아야 되겠습니까?"," 입사지원 서류, 주민등록 등본 산부, 무인 민원 맑기, 과거 주소 포함 뽑아야 되겠습니까?",1,1,1,1,
경상도_등본_senior_male_onyx_0368.mp3,등본, 지금 대출 서류형 등본 두부 주민센터 현재 주소만 바로 출력해 주나 하시막 지와의 등본 388, 지금 대출 서류형 등본 두부 주민센터 현재 주소만 바로 출력해 주나 하시막 지와의 등본 388,1,1,1,1,
경상도_등본_youngadult_female_alloy_0359.mp3,등본, 당장 주민등록 등본 내부 현재 주소만 뽑아주소, 당장 주민등록 등본 내부 현재 주소만 뽑아주소,1,1,1,1,
경상도_등본_youngadult_female_echo_0353.mp3,등본, 당장 얼른 회사 제출용 등분 두부 주민센터 과거 주소 포한 출엿해도 되겠습니까?, 당장 얼른 회사 제출용 등분 두부 주민센터 과거 주소 포한 출엿해도 되겠습니까?,0,0,0,0,
경상도_등본_youngadult_male_echo_0354.mp3,등본, 지금 그렇게 학교 제출용 등본 주미센터 주소 전체 출입가 발급 좀 해주이소 하시 어스가 등본 6G-3, 지금 그렇게 학교 제출용 등본 주미센터 주소 전체 출입가 발급 좀 해주셔서 하시 어스가 등본 6G-3,1,1,1,1,
경상도_등본_youngadult_male_nova_0347.mp3,등본," 가능하면 빨리 등봉 이부, 주민센터 주소 전체 출력 바로 때 해 주위소."," 가능하면 빨리 등봉 이부, 주민센터 주소 전체 출력 바로 때 해주이소.",0,0,0,0,
경상도_등본_youngadult_male_shimmer_0311.mp3,등본," 지금 마, 학교 제출령 주민등록 등몬 두부 PDF로 과거 지소 포함때도 되겠습니까?"," 지금 마, 학교 제출령 주민등록 등몬 두부 PDF로 과거 지소 포함때도 되겠습니까?",0,1,0,1,
경상도_초본_child_female_nova_0401.mp3,초본, 오늘 그 K 입사지원서를 초본 일부 주소 전체 출력 바로 발급해지입니다., 오늘 그 K 입사지원서를 초본 일부 주소 전체 출력 바로 발급해지입니다.,1,1,1,1,
경상도_초본_child_female_shimmer_0468.mp3,초본, 가능하면 빨리 마 관공서 제출용 주민 등록 초본 3부 정부 24 과거 주소 포함 출력해도 되겠습니까? 하 지와의 초본 387, 가능하면 빨리 마 관공서 제출용 주민등록 초본 3부 정부 24 과거 주소 포함 출력해도 되겠습니까? 하 지와의 초본 387,1,1,1,1,
경상도_초본_child_male_nova_0444.mp3,초본, 가능하면 빨리 마. 입사 지원 서류 주민등록 초본 두부 모바일 바로 발급해 줄까?, 가능하면 빨리 마! 2차 지원 서류 주민 등록 초본 두부 모바일 바로 발급해 줄까?,1,1,1,1,
경상도_초본_child_male_onyx_0440.mp3,초본, 가능하면 빨리 관공서 제출용 주민등록 초본 주민센터 현재 주소만 바로 뽑아해 주나, 가능하면 빨리 관공서 제출용 주민등록 초본 주민센터 현재 주소만 바로 뽑아해 주나,1,1,1,1,
경상도_초본_child_male_onyx_0447.mp3,초본, 안금마 학교 제출용 주민정 등록 초본 한부 현재 주소만 떼져 마주다, 안금마 학교 제출용 주민정 등록 초본 한 부현재 주소만 떼져 마주다,1,1,1,1,
경상도_초본_child_male_shimmer_0451.mp3,초본," 지금 얼른 주민등록 처벌 3부, 정부 24 현재 주소만 바로 주력해지나"," 지금 얼른 주민등록 처벌 3부, 정부 24 현재 주소만 바로 주력해지나",0,1,0,1,
경상도_초본_child_male_shimmer_0480.mp3,초본, 오늘 마쳐본 내부 PDF 프로봐도 되겠습니까?, 오늘 마쳐본 내부 PDF 프로봐바에도 되됐으니까,0,0,0,0,
경상도_초본_middle_aged_female_echo_0456.mp3,초본, 한 건사체 출력 주민등록 처벌 한부 모바일 주민번호 뒷자리 피공개 뽑아줘해 주입니다., 한곤사체 출력 주민등록 처벌 한부 모바일 주민번호 뒷자리 피공개 뽑아줘해 주입니다,0,1,0,1,
경상도_초본_middle_aged_female_nova_0454.mp3,초본, 당장 주민듬 녹초본 두부 모바일 주소 전체 출력 뽑아해도 되겠습니까?, 당장 주민됌록 초본 두부 모바일 주소 전체 출력 뽑아해도 되겠습니까?,1,0,1,1,
경상도_초본_middle_aged_female_onyx_0453.mp3,초본, 짱짱마 주민등록 초본 내부 무인민원 발급기 주민번호 뒷자리 비공개 때 좀 해주이소, 짱짱마 주민등록 초본 내부 무인민원 발급기 주민번호 뒷자리 비공개 때 좀 해주이소,1,1,1,1,
경상도_초본_middle_aged_male_echo_0422.mp3,초본, 당장 학교 제출용 초벌 3부 모바일 발급해도 되겠습니까?, 당장 학교 제출력 초벌 3부 모바일 발급해도 되겠습니까?,0,0,0,0,
경상도_초본_middle_aged_male_onyx_0445.mp3,초본, 가능하면 빨리 얼른 주민 능둑 초본 일부 5월 현재 주소만 뽑아해도 되겠습니까? 학생 GY 초본 716, 가능하면 빨리 얼른 주민 능둑 초본 일부 5월 현재 주소만 뽑아해도 되겠습니까? 학생 GY 초본 716,1,1,1,1,
경상도_초본_senior_male_nova_0490.mp3,초본, 오늘 관공사 제출용 주민등록 초본 일부 PDF로 과거 주소 포함 뽑아 해 주의가, 오늘 관공사 제출용 주민등록 초본 일부 PDF로 과거 주소 포함 뽑아 해 주위가,1,1,1,1,
경상도_초본_senior_male_onyx_0427.mp3,초본, 가능하면 빨리 대출 서류용 초본 한부 주민센터 주소 전체 출력 대점 해주세요. 하실백 초본 600, 가능하면 빨리 대출설 이용 초본 한부 주민센터 주소 전체 출력 대점 해주세요. 하실백 초본 육백,1,1,1,1,
경상도_초본_youngadult_female_alloy_0404.mp3,초본, 당장 학교 제주룡 초본 해주세요. 하시차 지와의 초본 3일 7, 당장 학교 제주룡 초본 해주세요. 하시차 지와의 초본 3일째.,1,1,1,1,
경상도_초본_youngadult_female_alloy_0459.mp3,초본, 오늘 그렇게 회사 제출용 주민등록 조본 모바일 때도 되겠습니까?, 오늘 그렇게 회사 제출용 주민등록 조본 모바일 때도 되겠습니까?,0,1,0,1,
경상도_초본_youngadult_female_onyx_0494.mp3,초본, 지금 관공서 제출용 초본 한부 주소 전체 출력 뽑아해도 되겠습니까?, 지금 관공서 제출용 초본 한부 주소 전체 출력 뽑아해도 되겠습니까?,1,1,1,1,
경상도_초본_youngadult_male_alloy_0436.mp3,초본, 당장 그렇게 관공사 대출형 초본 정보24주소 전체 출력 바로 뽑아주소, 당장 그렇게 관공사 대출형 초본 정보24주소 전체 출력 바로 뽑아주소,1,1,1,1,
경상도_초본_youngadult_male_echo_0402.mp3,초본, 가능하면 빨리 학교 재출용 초본 두부 정구 24주민 번호 뒷자리 기공개 때 좀 해줄아, 가능하면 빨리 학교 제출룡 초본 두부 정구 24주민 번호 뒷자리 기공개 때 좀 해줄아,1,1,1,1,
경상도_초본_youngadult_male_echo_0406.mp3,초본, 지금 패사체 출용 주민등록 초본투부 정부 24주민 번호 뒷자리 비공개 바로 때 해주이카, 지금 회사 제출용 주민등록 초번두부 정부 24 주민번호 뒷자리 비공개 바로 때 해주이카,1,1,0,1,
경상도_행사_child_female_nova_0679.mp3,행사, 이번 주말 저녁 포항 축제 일정점 알려주기소 부탁합니다., 이번 주말 저녁 포항 축제 일정점 알려주기소 부탁합니다.,0,0,0,0,
경상도_행사_child_female_onyx_0605.mp3,행사," 이번 주 금요일 오후, 전주 축제 일정점 알려주기 위해서 보이서"," 이번 주 금요일 오후, 전주 축제 일정점 알려주기 위해서 보이서",0,0,0,0,
경상도_행사_child_female_shimmer_0656.mp3,행사, 밤에 수원 이번 주 축제 보고 부탁합니다., 밤에 수원 이번 주 축제 보고 부탁합니다.,0,0,0,0,
경상도_행사_child_male_nova_0661.mp3,행사, 오늘 저녁 인천 플리마켓 합니까 알려주시소, 오늘 저녁 인천 플리마켓 합니까 알려주시소,0,0,0,0,
경상도_행사_child_male_onyx_0696.mp3,행사, 저녁에 세정동매 행사정보 보여주기소 알려주기소, 저녁에 세정동매 행사 정보 보여주기소 알려주기소,1,0,1,1,
경상도_행사_child_male_onyx_0697.mp3,행사, 다음 주말 밤 청주 공연 일정 알려주기소 확인하러 가위, 다음 주말 밤 청주 공연 일정 알려주기소 확인하러 가위,0,1,0,1,
경상도_행사_middle_aged_female_alloy_0600.mp3,행사," 다음 주말 오후, 세종행사 모인 놈 보이소"," 다음 주말 오후, 세종 행사 모인 놈 보이소",1,0,1,1,
경상도_행사_middle_aged_female_alloy_0689.mp3,행사, 이번 주 금요일 오후 창원 풀리마켓 탑니까, 이번 주 금요일 오후 창원 풀리마켓 탑니까?,0,0,0,0,
경상도_행사_middle_aged_female_onyx_0640.mp3,행사, 모랫밤 울산축제 일정 좀 알려주기소 확인할라 칼, 모랫밤 울산축제 일정 좀 알려주기소 확인할라 카카예,0,1,0,1,
경상도_행사_middle_aged_female_shimmer_0607.mp3,행사, 아침에 광주 행사일을 정확인 알라 가이 알려주소, 아침에 광주 행사일을 정확인 알라 카이 알려주소,1,0,1,0,
경상도_행사_middle_aged_male_alloy_0690.mp3,행사, 이번 주 금요일 밤 대전 공연 일정 알려주셔서 보이소, 이번 주 금요일 밤 대전 공연 일정 알려주셔서 보이소,0,1,0,1,
경상도_행사_middle_aged_male_nova_0638.mp3,행사, 전역에 부산 행사 일정 확인할락 가위 확인할락 가위, 전역에 부산 행사 일정 확인할락 가위 확인할락 가위,1,1,1,1,
경상도_행사_middle_aged_male_shimmer_0627.mp3,행사, 오후에 광주 동네 행사정보 보여주이소 보이소, 오후의 광주 동네 행사정보 보여주이소 보이소,1,0,1,0,
경상도_행사_middle_aged_male_shimmer_0676.mp3,행사, 내일 아침 전주 풀리마켓 합니 거 보이소, 내일 아침 전주 풀리마켓 합니 거 보이소,0,0,0,0,
경상도_행사_senior_female_echo_0603.mp3,행사, 내일 오후 전주 공연 일정 알려주기소, 내일 오후 전주 공연 일정 알려주이소,0,1,0,1,
경상도_행사_senior_female_onyx_0668.mp3,행사, 아메 가족이랑 갈만한 광주 행사 추천해 주소 알려주이소, 아메 가족이랑 갈만한 광주 행사 추천해 주소 알려주이소,1,1,1,1,
경상도_행사_senior_male_alloy_0609.mp3,행사, 저녁에 대구 이번 주 축제 보고, 저녁에 대구 이번 주 축제 보고,0,0,0,0,
경상도_행사_senior_male_alloy_0635.mp3,행사, 오후의 가족이랑 갈만한 대구 행사 추천해 주소 부탁합니다., 5회 가족이랑 갈만한 대구 행사 추천해 주소 부탁합니다.,1,1,1,1,
경상도_행사_senior_male_nova_0620.mp3,행사," 모레 아침, 춘천공연 일정 알려지기소 확인할 라카이"," 모레 아침, 춘천공연 일정 알려주기소 확인하러 가위",0,1,0,1,
경상도_행사_senior_male_onyx_0684.mp3,행사, 이번 주 금요일 밤 순천 공연 일정 알려주기소, 이번 주 금요일 밤 순천 공연 일정 알려주기소,0,1,0,1,
경상도_행사_youngadult_female_shimmer_0614.mp3,행사," 5월 무료 행사 있습니까, 여수? 보이서?"," 5회 무료 행사 있습니까, 여수? 보이서?",1,1,1,1,
경상도_행사_youngadult_male_echo_0623.mp3,행사, 오늘 오후 부산 플리마트 탑니까 부탁합니다., 오늘 오후 부산 플리마켓 합니까 부탁합니다.,0,0,0,0,
경상도_행사_youngadult_male_onyx_0699.mp3,행사, 이번 주말 아침 세종 행사 뭐있노?, 이번 주말 아침 세종 행사 뭐있노?,1,1,1,1,
전라도_가족관계증명서_child_female_echo_0086.mp3,가족관계증명서," 안금 그러면 관공서 제출용, 가족 관계 증명서, 내부 과거 주소 포함보바 좀 해줄라인"," 안금 그러면 관공서 제출용, 가족 관계 증명서, 내부 과거 주소 포함보바 좀 해줄라잉",1,1,1,1,
전라도_가족관계증명서_child_female_nova_0082.mp3,가족관계증명서, 당장 아이고 가족 등명서 산부 모바일 주민번호 뒷자리 비공개 출력 좀 해주소, 당장 아이고 가족 등명서 산부 모바일 주민번호 뒷자리 비공개 출력 좀 해주소,0,1,0,1,
전라도_가족관계증명서_child_female_shimmer_0013.mp3,가족관계증명서, 가능하면 빨리 가족 직명서 두부 PDF로 과거 주소 포함 출력해 줄 아잉, 가능하면 빨리 가족 직명서 두부 PDF로 과거 주소 포함 출력해 줄 아잉?,0,1,0,1,
전라도_가족관계증명서_child_male_alloy_0098.mp3,가족관계증명서, 앵관공사 제출형 가족 증명사 한 부 무인민원 발급기 거거주소 포함보바 해부러 이 제 가족 일 30, 인 관공사 제출형 가족 증명사 한부 무인민원 발급기 거거주소 포함보바 해보러 이 제 가족 일 30,0,1,0,1,
전라도_가족관계증명서_child_male_onyx_0069.mp3,가족관계증명서, 안금 그라면 대출 서류용 가족 관계 직명서 두부 모바일 주민번호 뒷자리 비공개 때협로인 해씨제 가족 가족 457, 안금 그라면 대출 서류용 가족 관계 직명서 두부 모바일 주민번호 뒷자리 비공개 때협로인 해씨제 가족 가족 457,0,1,0,1,
전라도_가족관계증명서_child_male_shimmer_0046.mp3,가족관계증명서, 방금 그라면 광공서제 출용 가족 증명서 세부 발급 좀 해주시오, 방금 그라면 광공서세 출용 가족 증명서 세부 발급 좀 해주시오,0,1,0,1,
전라도_가족관계증명서_middle_aged_female_echo_0015.mp3,가족관계증명서, 바로 관공서 제출용 가족관계 직명서 한부 모바일 주소 전체 출력대해 주소, 바로 관공서 제출용 가족관계 직명서 한 보 모바일 주소 전체 출력대해 주소,0,1,0,1,
전라도_가족관계증명서_middle_aged_female_echo_0036.mp3,가족관계증명서," 방금 바로 회사 제출용, 가족 직명서 이부 모바일 현재 주소만 바로 발급해보란게 사실 가족 하십사"," 방금 바로 회사 제출용, 가족 직명서 2부 모바일 현재 주소만 바로 발급해보란께 하시 가족 하십사",0,1,0,1,
전라도_가족관계증명서_middle_aged_male_alloy_0057.mp3,가족관계증명서, 지금 학교 제출용 가족관계 직명서 한 부 주민번호 뒷자리 비공개 발급 좀 해주세요, 지금 학교 제출용 가족관계 직명서 한 부 주민번호 뒷자리 비공개 발급 좀 해주세요,0,1,0,1,
전라도_가족관계증명서_middle_aged_male_shimmer_0022.mp3,가족관계증명서, 지금인 대출 서류형 가족 직명서 3부 주민센터 주소 전체 출력 대별화인, 지금인 대출 서류형 가족 직명서 산부 주민센터 주소 전체 출력 대별어인,0,1,0,1,
전라도_가족관계증명서_senior_female_shimmer_0031.mp3,가족관계증명서, 안경 아이고 광공서 제출용 가족 관계 증명서 내부 정부 24주소 전체 출력 뽑아 혐표러임?, 안경 아이고 광공서 제출용 가족 관계 증명서 내부 정부 24주소 전체 출력 뽑아 혐표러임?,1,1,1,1,
전라도_가족관계증명서_youngadult_female_nova_0070.mp3,가족관계증명서, 오늘 회사 제출용 가족관계 증명사 산부 모바일 주민 번호 뒷자리 비공개 출력해 주셔야인?, 오늘 회사 제출용 가족관계 증명사 산부 모바일 주민 번호 뒷자리 비공개 출력해 주셔야인?,0,1,0,1,
