file,keyword,text_a,text_c,match_a,match_b,match_c,match_d,condition
강원도_행사_youngadult_male_echo_0681.mp3,행사, 물의 서울 행사 뭐 있어요?, 물에 서울 행사 뭐 있어요?,1,1,1,1,
강원도_행사_youngadult_male_nova_0633.mp3,행사, 가족이랑 갈만한 서울 행사 추천해 줄 아우, 가족이랑 갈만한 서울 행사 추천해 주라오 How,1,1,1,1,
강원도_행사_youngadult_male_nova_0677.mp3,행사, 가족이랑 갈만한 세종 행사 추천해 줍선해, 가족이랑 갈만한 세종 행사 추천해 주쏘네,1,1,1,1,
경상도_가족관계증명서_child_male_echo_0080.mp3,가족관계증명서, 환공서체 출연 가족관계 직명서 내부 정부 24출력 해주나?, 환공서체 출연 가족관계 직명서 내부 정부 24출력 해주나?,0,1,0,1,
경상도_가족관계증명서_child_male_onyx_0060.mp3,가족관계증명서," 지금 마 회사 제출용, 가족 증명서 일부 주민센터 뽑아 해도 되겠습니다."," 지금 마 회사 제출용, 가족 증명서 일부 주민센터 뽑아 해도 되겠습니다.",0,1,0,1,
경상도_가족관계증명서_child_male_shimmer_0089.mp3,가족관계증명서," 오늘 마, 방공서 제출용 가족 증명서 두부 모바이 현재 조소만 때에도 되겠습니까?"," 오늘 마, 방공서 제출용 가족 증명서 두부 모바이 현재 조서만 때에도 되겠습니까?",0,1,0,1,
경상도_가족관계증명서_middleaged_female_alloy_0074.mp3,가족관계증명서, 가능하면 빨리 학교 제쥐령 가족관계 증명서 두부 주소 전체 출력 바로 발급해 주의카 H-E-G-J-T 가족 518, 가능하면 빨리 학교 제질료용 가족관계 증명서 두부 주소 전체 출력 바로 발급해 주의카 H-E-G-J-T 가족 518,1,1,1,1,
경상도_가족관계증명서_middleaged_female_echo_0019.mp3,가족관계증명서," 안금 학교 제출용, 가족 직명서 두부, 과거 주소 포함 때 좀 해주이서"," 안금 학교 제출용, 가족 측명서 두부, 과거 주소 포함 때 좀 해주이서",0,1,0,1,
경상도_가족관계증명서_middleaged_female_echo_0097.mp3,가족관계증명서, 방금 마 회사 제 출용 가족 증명서 3부 주소 전체 출혁 출력해도 되겠습니까, 방금 마 회사 제 출용 가족 증명서 3부 주소 전체 출혁 출력해도 되겠습니까,0,1,0,1,
경상도_가족관계증명서_middleaged_female_nova_0039.mp3,가족관계증명서," 가능하면 빨리 마 회사 제출용, 가족 증량서 한부, 정부 24, 주민번호 뒷자리 비공개 발급해도 되겠습니까?"," 가능하면 빨리 마 회사 제출용, 가족 증년소 한부, 정부 24, 주민번호 뒷자리 비공개 발급해도 되겠습니까?",0,1,0,1,
경상도_가족관계증명서_middleaged_female_onyx_0087.mp3,가족관계증명서," 당장마, 이 싸지원 서류 가족 관계 증명서 모바일 과거 주소 포함 출력해도 되겠습니다. 하시테그 기와의 가족 관계 3, 9일"," 당장마, 이따지원 서류 가족 관계 증명서 모바일 과거 주소 포함 출력해도 되겠습니다. 하시테그 기와의 가족 관계 3, 9일",1,1,1,1,
경상도_가족관계증명서_middleaged_male_echo_0038.mp3,가족관계증명서," 오늘 얼른 가족관계 증명소한 부, 정부 24주민 번호 뒷자리 비공개 바로 때에 주소"," 오늘 얼른 가족관계 증명서 한 부, 정부 24주민 번호 뒷자리 비공개 바로 때에 주소",0,1,1,1,
경상도_가족관계증명서_middleaged_male_onyx_0010.mp3,가족관계증명서," 가능하면 빨리 관공서 제출력 가족 특용서 두부, 주민센터 현재 주소만 바로 출력해 줍니다."," 가능하면 빨리 관공서 제출력 가족 특용서 두부, 주민센터 현재 주소만 바로 출력해 줍니다.",0,1,0,1,
경상도_가족관계증명서_middleaged_male_onyx_0037.mp3,가족관계증명서, 오늘 대출 서류원 가족 관계 직명서 두 분 주민센터 과거 주소 포함 바로 떼어주셔서 해시타 기와의 가족 오륵일, 오늘 대출 서류원 가족 관계 직명서 두 분 주민센터 과거 주소 포함 바로 떼어주셔서 해치타 기와의 가족 오륵일,0,1,0,1,
경상도_가족관계증명서_senior_female_alloy_0064.mp3,가족관계증명서," 가능하면 빨리마 입사 지원 서류, 가족 증명서 산부, PDF로 주소 전체 출력 출력 좀 해줘라.", 가능하면 빨리마 입사 지원 서류 가족 증명서 산부 pdf로 주소 전체 출력 출력 좀 해 주라,0,1,0,1,
경상도_가족관계증명서_senior_female_echo_0056.mp3,가족관계증명서, 방금 그렇게 대출설 이용 가족 직명서 두 분 모바일 주민번호 뒷자리 비공개 때도 되겠습니까?, 방금 그렇게 대출설 이용 가족 증명서 두부 모바일 주민번호 뒷자리 비공개 때도 되겠습니까?,0,1,0,1,
경상도_가족관계증명서_senior_female_onyx_0027.mp3,가족관계증명서, 방금 얼른 가족 관계 증명서 2부 정부 24발급점 해주기소 에체체 지화의 가족 3호 오브, 방금 얼른 가족 관계 증명서 2부 정부 24발급정 해주위소 에체체 지화의 가족 3호 오브,1,1,1,1,
경상도_가족관계증명서_senior_male_alloy_0078.mp3,가족관계증명서," 합교 제출용 가족 증명서 두부, 주민센터, 주민번호 뒷자리 비공개 바로 때 해줄까."," 합교 제출용 가족 증명서 두부, 주민센터, 주민번호 뒷자리 비공개 바로 때 해줄까",0,1,0,1,
경상도_가족관계증명서_youngadult_female_alloy_0021.mp3,가족관계증명서," 안금 회사제 출용 가족 등룡서 두 부, KDF로 현재 주소만 뽑아 해도 되겠습니까?", 안금 회사제 출용 가족 증명서 두 후보 KDF로 현재 주수만 뽑아 해도 되겠습니까?,0,1,0,1,
경상도_가족관계증명서_youngadult_female_onyx_0009.mp3,가족관계증명서," 오늘 학교 제출용 가족 증명서 산부, 우인 민원 발급기 현재 주소만 뽑아 해 주라."," 오늘 학교 제출용 가족 증명서 산부, 우인 민원 발급기 현재 주소만 뽑아 해 주라.",0,1,0,1,
경상도_가족관계증명서_youngadult_female_shimmer_0031.mp3,가족관계증명서, 앙금 얼른 입사 지원 서륙 가족 관계 증명서 내부 정부 24발급점 해 주입니다., 앙금 얼른 입사 지원 서륙 가족 관계 증명서 내부 정부 24발급점 해 주입니다.,1,1,1,1,
경상도_가족관계증명서_youngadult_male_echo_0058.mp3,가족관계증명서, 입사지원 서류 가족관계 등명서의 이부 무인민원 발급기 주소 전체 출력 바로 출력해주라 4개의 록 가족 636," 입사지원 서류 가족관계 등명서의 이부, 무인민원 발급기 주소 전체 출력 바로 출력해주라 4개의로 가족 636",0,1,0,1,
경상도_건강보험자격득실확인서_child_female_alloy_0164.mp3,건강보험자격득실확인서, 지금 그렇게 대출설 이용 건보 자격득실 확인서 세부 정부 24바로 출력해 주나?, 지금 그렇게 대출설 이용 건보 자격득실 확인서 세부 정부 24 바로 출력해 주나?,0,1,0,1,
경상도_건강보험자격득실확인서_child_female_nova_0169.mp3,건강보험자격득실확인서, 방금 글쾌 학교 제출용 건보좌격 등실 확인서 구부 주민센터 주소 전체 출혁 뽑아 있구나?, 방금 긁회 학교 재출용 건보좌격 등실 확인서 구부 주민센터 주소 전체 출혁 뽑아예지나?,0,0,0,0,
경상도_건강보험자격득실확인서_child_female_onyx_0109.mp3,건강보험자격득실확인서," 당장 학교체 출용, 건보 자격 뜻을 확인서 두부 주민번호 뒷자리 비공개 바로 발급해 주위카"," 당장 학교체 출용, 건보 자격드치를 확인서 두부 주민번호 뒷자리 비공개 바로 발급해 주위카",0,1,0,1,
경상도_건강보험자격득실확인서_child_male_onyx_0178.mp3,건강보험자격득실확인서, 가능하면 빨리 얼른 대출 서류용 건강보험 자격득힐 확인서 주민센터 주민번호 뒷자리 비공개 뽑아해도 되겠습니까?, 가능하면 빨리 얼른 대출 서류용 건강보험 자격득힐 확인서 주민센터 주민번호 뒷자리 비공개 뽑아해도 되겠습니다.,0,1,0,1,
경상도_건강보험자격득실확인서_middleaged_male_alloy_0113.mp3,건강보험자격득실확인서, 입사 지원 서류 자격 특실 확인서 이부 주민번호 뒷자리 비공개 때 좀 해줘라, 입사 지원 서류 자격특실 확인서 이부 주민번호 뒷자리 비공개 때 좀 해줘라,0,1,0,1,
경상도_건강보험자격득실확인서_middleaged_male_alloy_0175.mp3,건강보험자격득실확인서, 가능하면 빨리 건보 자격득실 확인서 PDF로 주소 전체 출력 뽑아에도 되겠습니다., 가능하면 빨리 건보 자격득실 확인서 PDF로 주소 전체 출력 뽑아에도 되겠습니다.,0,1,0,1,
경상도_건강보험자격득실확인서_middleaged_male_alloy_0180.mp3,건강보험자격득실확인서," 가능하면 빨리 그렇게 회사 제출용, 자격득실 확인서 세부 모바일 출력해도 되겠습니다."," 가능하면 빨리 긁을 해사 제출용, 자격득실 확인서 세부 모바일 출력해도 되겠습니다.",0,1,0,1,
경상도_건강보험자격득실확인서_middleaged_male_onyx_0110.mp3,건강보험자격득실확인서, 오늘 마 학교 제출용 건강보험 자격특실 확인서 내부 주민번호 뒷자리 비공개 바로 뽑아야 주위소, 오늘 마 학교 제출용 건강보험 자격특실 확인서 내부 주민번호 뒷자리 비공개 바로 뽑아야 주위소,0,1,0,1,
경상도_건강보험자격득실확인서_middleaged_male_onyx_0139.mp3,건강보험자격득실확인서, 암장마 대출 서류�용 자격득길 확인서 세부 PDF로 과거 주소 포함대점 해주기, 암장마 대출 서류�용 자격득길 확인서 세부 PDF로 과거 주소 포함대 좀 해주이소,0,1,0,1,
경상도_건강보험자격득실확인서_middleaged_male_shimmer_0156.mp3,건강보험자격득실확인서, 지금 자격 특실을 하긴 해서 산부 PDF로 과거 주소 보안 바로 출력해주나?, 지금 자격 특실을 하긴 해서 3부 PDF로 과거 주소 보안 바로 출력해주나?,0,1,0,1,
경상도_건강보험자격득실확인서_senior_female_alloy_0131.mp3,건강보험자격득실확인서, 지금 얼른 학교 제출용 건보 자격득실 확인서 한 부 모바일 과거주소포한 출력해주라, 지금 얼른 학교 제출용 건보 자격득실 확인서 한 부 모바일 과거주소포한 출력해주라,0,1,0,1,
경상도_건강보험자격득실확인서_senior_female_onyx_0138.mp3,건강보험자격득실확인서," 마, 회사 제출연 건보좌격 등실 확인서안부 모바일 주소 전체출력 출력해지입니다."," 마, 회사 제출연 건보좌격 등실 확인서 안 부 모바일 주소 전체 출력 출력해 주입니다.",0,0,0,0,
경상도_건강보험자격득실확인서_senior_male_echo_0158.mp3,건강보험자격득실확인서," 오늘 자격得실 확인서 한 부, 모바일 주민번호 뒷자리 비공개 때 좀 해 주입니다."," 오늘 자격得실 확인서 한 부, 모바일 주민번호 뒷자리 비공개 때 좀 해 지입니다.",0,1,0,1,
경상도_건강보험자격득실확인서_senior_male_shimmer_0119.mp3,건강보험자격득실확인서, 지금 회사 제출용 자격득실 확인서 일부 주민센터 주민번호 뒷자리 비공개 발급해 주입니다., 지금 회사 제출용 자격득실 확인서 일부 주민센터 주민번호 뒷자리 비공개 발급해 주입니다.,0,1,0,1,
경상도_건강보험자격득실확인서_youngadult_female_echo_0130.mp3,건강보험자격득실확인서, 지금 얼른 회사 제출용 자격득실 확인서 주민센터 발급점 해주리입니다., 지금 얼른 회사 제주용 자격득실 확인서 주민센터 발급점 해주립니다.,0,1,0,1,
경상도_건강보험자격득실확인서_youngadult_female_nova_0127.mp3,건강보험자격득실확인서, 만금 그렇게 학교 제출용 건강보험 자격특실 확인서 내부 무인민원 달급 뒤 현재 주소만 출력해 주입니다., 방금 그렇게 학교 제출용 건강보험 자격특실 확인서 내부 무인민원 달급 뒤 현재 주소만 출력해 주입니다.,0,1,0,1,
경상도_건강보험자격득실확인서_youngadult_male_nova_0197.mp3,건강보험자격득실확인서, 지금 회사 제출용 자격득실 확인서 내부 주민번호 뒷자리 비공개 때 좀 해주 있어, 지금 회사 제출용 자격득실 확인서 내부 주민번호 뒷자리 비공개 때 좀 해주 있어,0,1,0,1,
경상도_건강보험자격득실확인서_youngadult_male_shimmer_0160.mp3,건강보험자격득실확인서, 당장마 건보 자격 등실 확인서 내부 PDF로 주민번호 뒷자리 피공개 발급해 주위가, 당장마 건보 자격 등실 확인서 내부 PDF로 주민번호 뒷자리 피공개 발급해 주위가,0,1,0,1,
경상도_날씨_child_female_alloy_0258.mp3,날씨, 모랫밤 목푸날씨 어떠니 알려주이소, 물에 반 목푸나의 시어떤니 알려주이소,1,1,0,1,
경상도_날씨_child_female_echo_0231.mp3,날씨, 네이유 전역 세종날씨 어떤 놀?, 네이유 전역 세종날씨 어떤 놀?,1,1,1,1,
경상도_날씨_child_male_alloy_0280.mp3,날씨, 모랩 밤 수원 미세먼지 어떤 노? 부탁합니다., 모래 밤 수원 미세먼지 어떤 노? 부탁합니다.,0,0,0,0,
경상도_날씨_child_male_shimmer_0219.mp3,날씨, 이번 주말 아침 체감 온도 어떻습니까? 순천, 이번 주말 아침 체감 온도 어떻습니까? 순천,0,0,0,0,
경상도_날씨_middleaged_female_alloy_0238.mp3,날씨, 아침에 광양 기운 좀 알려주기소, 아침에 광양 기운 좀 알려주기소,0,0,0,0,
경상도_날씨_middleaged_female_alloy_0287.mp3,날씨," 이번 주말 아침, 포항, 강수 확률 알려주기소", 이번 주말 아침 포항 강수 확률 알려주기소,0,0,0,0,
경상도_날씨_middleaged_female_echo_0239.mp3,날씨, 다음 주말아 침북 포딸시였던 노 확인하러 가위, 다음 주말아 침북 포달시 어떤 노 확인하러 가위,0,0,0,0,
경상도_날씨_middleaged_female_onyx_0256.mp3,날씨, 저녁에 제주 기온 점 알려주기소 확인할락 하이, 저녁의 제주 기온점 알려주기소 확인할 라카이,0,0,0,0,
경상도_날씨_middleaged_female_shimmer_0264.mp3,날씨, 내일 저녁 체감 온도 어떻습니까? 창원? 보이소, 내일 저녁 체감 온도 어떻습니까? 창원? 보이소,0,0,0,0,
경상도_날씨_middleaged_female_shimmer_0297.mp3,날씨, 이번 주말 밤 전주 날씨 어떤 놈 보이소, 이번 주말 밤 전주 날씨 어떤 노? 보이소,1,1,1,1,
경상도_날씨_senior_female_alloy_0278.mp3,날씨, 모래 전역 우산 필요하나 포항 부탁합니다., 모래 전역 우산 필요하나 포항 부탁합니다.,0,0,0,0,
경상도_날씨_senior_female_shimmer_0274.mp3,날씨, 다음 주말 오후 우산 필요하나?, 다음 주말 오후 우산 필요하나?,0,0,0,0,
경상도_날씨_senior_male_echo_0210.mp3,날씨, 오후에 대준하시 요약 좀 해주세요., 오후에 대준하시 요약 좀 해주세요.,0,0,0,0,
경상도_날씨_senior_male_nova_0227.mp3,날씨, 다음 주말 밤 순천 미세먼지 어떤 놈 알려주시소, 다음 주말 밤 순청 2세먼지 어떤 놈 알려주시소,0,0,0,0,
경상도_날씨_senior_male_shimmer_0221.mp3,날씨," 내일 오후, 춘천 강소 확률 알려주시소"," 내일 오후, 춘천 강소 확률 알려주시소",0,0,0,0,
경상도_날씨_youngadult_female_onyx_0209.mp3,날씨,大明迈芬冬奈波, 다음 주말 밤 눈 오나 포항,0,0,0,0,
경상도_날씨_youngadult_female_onyx_0237.mp3,날씨, 다음 주말 5 후 우산 필요하나 목폭 부탁합니다., 다음 주말 5 후 우산 필요하나 목폭 부탁합니다.,0,0,0,0,
경상도_날씨_youngadult_male_alloy_0260.mp3,날씨, 이번주 금요일 아침 체감 온도 어떻습니까? 수원! 확인할라 가이!, 이번주 금요일 아침 체감 온도 어떻습니까? 수원! 확인할라카이,0,0,0,0,
경상도_날씨_youngadult_male_shimmer_0289.mp3,날씨, 저녁에 광준화씨 요약 좀 해줘있어 부탁합니다, 저녁에 광준화 씨 요약 좀 해줘있어 부탁합니다.,0,0,0,0,
경상도_등본_child_female_nova_0393.mp3,등본," 오늘 얼른 입사 지원 서리어 등몬, 정부 24 현재 주소만 때에도 되겠습니까?", 오늘 얼른 입사 지원 서레튼본 정부 24 현재 주소만 때에도 되겠습니까?,0,0,0,0,
경상도_등본_child_female_shimmer_0364.mp3,등본, 가능하면 빨리 얼른 입사지원 서류 등몬 내부 PDF로 과거 주소 포함 때에도 되겠습니까?, 가능하면 빨리 얼른 입사지원 서류 등몬 내부 PDF로 과거 주소 포함 때도 되겠습니까?,0,0,0,0,
경상도_등본_middleaged_female_alloy_0346.mp3,등본, 지금 마 대출 서류형 등본 내부 정부 24 뽑아 좀 해주소, 지금 마 대출 서류형 등분 내부 정부 24 뽑아 좀 해주셔서,1,1,0,1,
경상도_등본_middleaged_female_alloy_0370.mp3,등본, 지금 그렇게 2차 지원 서류 등본 내부 정부 24出 역점 해 주라. 엔시타q 지와의 등본 346, 지금 그렇게 2차 지원 서류 등본 내부 정부 24 출혁점 해 주라. 엔시타q 지와의 등본 346,1,1,1,1,
경상도_등본_middleaged_female_alloy_0398.mp3,등본, 당장 회사 제출용 주민등록 등론 두부 PDF로 주소 전체 출력 뽑아야 되나, 방장 회사 제출용 주민등록 등론 두부 PDF로 주소 전체 출력 뽑아야 되나?,0,1,0,1,
경상도_등본_middleaged_male_nova_0341.mp3,등본, 지금 회사 제출용 주민등록 등몬 일부 모바일 주소와 전체 출역 바로 뽑아해 주위서, 지금 회사 제출용 주민등록 등몬 일부 모바일 주소와 전체 출역 바로 뽑아해 주위서,0,1,0,1,
경상도_등본_middleaged_male_onyx_0326.mp3,등본, 안금 긁해 주민등록 등몬 내부 주민센터 과거 주소 포함 출력해도 되겠습니까?, 안금 긁해 주민등록 등몬 내부 주민센터 과거 주소 포함 출력해도 되겠습니까?,0,1,0,1,
경상도_등본_middleaged_male_shimmer_0362.mp3,등본, 당장 그렇게 관공서 제출령 등본 두부 PDF로 과거 주소 포한 발급점 해주기 위해서, 당장 긁해 관공서 제출령 등본 두부 PDF로 과거 주소 포한 발급점 해주기 위해서,1,1,1,1,
경상도_등본_senior_female_alloy_0318.mp3,등본, 가능하면 빨리 긁해 관공서 제출용 주민등록 등분 3부 5발 주소 전체 출협 뽑아정 해 주라, 가능하면 빨리 긁해 관공서 제출용 주민등록 등본 3부 5발 주소 전체 출협 뽑아정 해 주라,0,1,1,1,
경상도_등본_senior_male_alloy_0322.mp3,등본," 안금마, 주민 등록 등몬 두부 주소 전체 출력 바로 출력해 주일까?"," 안금마, 주민 등록 등몬 두부 주소 전체 출력 바로 출력해 주일까?",0,1,0,1,
경상도_등본_senior_male_echo_0342.mp3,등본," 당장 주민등록 등몬, 무인 민원, 발급기, 주소 전체 출력 발급해도 되겠습니까? 해� Stack 100, 등몬 101번"," 당장 주민등록 등몬, 무인 민원, 발급기, 주소 전체 출력 발급해도 되겠습니까? 해� Stack 100징몬 101번",0,1,0,1,
경상도_등본_senior_male_onyx_0351.mp3,등본, 지금 그렇게 주민등록 등론 내부 PDF로 주민번호 뒷자리 비공개 꼬가 좀 해주이소, 지금 그렇게 주민등록 등론 내부 PDF로 주민번호 뒷자리 비공개 꼬가 좀 해주이소,0,1,0,1,
경상도_등본_senior_male_onyx_0379.mp3,등본," 항상 그렇게 입사지원 서류 주민 등록 등몬 일부, 비디의 프로 때에 줍니다. 하식지와 이 등몬 4 사이"," 항상 그렇게 입사지원 서류 주민 등록 등몬 일부, 비디의 프로 때에 줍니다. 하식지와의 등몬 4 사이",0,1,0,1,
경상도_등본_senior_male_shimmer_0354.mp3,등본," 지금 마, 입사지원 서류 주민 등릭 등봉 EVPDF로 과거 주소포한 발급해 주위가?"," 지금 마, 입사지원 서류 주민 등릭 등봉 EVPDF로 과거 주소포한 발급해 주위가?",0,1,0,1,
경상도_등본_senior_male_shimmer_0357.mp3,등본, 오늘 입사지원 서류 주민등록 등본 한 부 정부 24주민 번호 뒷자리 비공개 뽑아해 주일까?, 오늘 입사지원 서류 주민등록 등본 한 부 정부 24주민 번호 뒷자리 비공개 뽑아해 주일까?,1,1,1,1,
경상도_등본_youngadult_female_alloy_0368.mp3,등본, 당장 관공서 제출용 주민 등록 등몬 두부 주소 전체출력 뽑아저음 해주셔서, 당장 관공서 제출형 주민등록등분 2부 주소 전체출력 뽑아줌해 주이서,0,1,0,1,
경상도_등본_youngadult_female_echo_0376.mp3,등본, 지금 회사 제출용 주민등록 등몬 일부 정부 24 과거 주소 포함때도 되겠습니까?, 지금 회사 제출용 주민등록 등몬 일부 정부 24 과거 주소 포함때도 되겠습니까?,0,1,0,1,
경상도_등본_youngadult_male_onyx_0316.mp3,등본," 오늘 입사지원 서류 등본 한 부, 모바일 주민번호 뒷자리 비공개 발급해 줍니다.", 오늘 입사지원 서류 등본 한부 모바일 주민번호 뒷자리 비공개 발급해 줍니다.,1,1,1,1,
경상도_초본_child_female_echo_0410.mp3,초본, 안금 학교 제출용 초본 이부 정부 24주소 전체 출력대해 주소," 안금 학교 제출용 초본 이부, 정부 24주소 전체 출력대해 주소",1,1,1,1,
경상도_초본_child_female_echo_0474.mp3,초본, 당장 얼른 관공서 제출용 주민등록 처벌 두부 PDF로 주민번호 빛자리 비공개 발급해 줄아 하시택 지와의 초벌 5호이사, 당장 얼른 환공서 제출용 주민등록 처벌 두부 PDF로 주민번호 비자리 비공개 발급해 줄아 하시택 지와의 초벌 5호이사,0,1,0,1,
경상도_초본_child_female_nova_0421.mp3,초본, 가능하면 빨리 얼른 회사 제출용 주민등록 초본 모바일 주소 전체 출협 발급점 해주기소, 가능하면 빨리 얼른 회사 제출용 주민등록 초본 모바일 주소 전체 출협 발급점 해주이소,1,1,1,1,
경상도_초본_child_female_nova_0431.mp3,초본," 그렇게 학교 제출용 초본, 산부, 무인민원, 발급기 과거 조소 포함 출력이 주일까?"," 그께 학교 제출용 초본, 산부, 무인민원 발급기 과거 조소 포함 출력이 주위가",1,1,1,1,
경상도_초본_child_female_onyx_0437.mp3,초본, 지금 학교 제출형 초번두부 PDF로 과거 조소 포함보바 좀 해주세요, 지금 학교 제출형 초본 두부 PDF로 과거 조소 포함보바 좀 해주위소,0,0,1,1,
경상도_초본_child_male_alloy_0456.mp3,초본," 그렇게 관공서 제출용 초본 3부, 모바일 과거 주소 포함 출력 좀 해주입니다."," 그렇게 관공서 제출용 초본 3부, 모바일 과거 주소 포함 출력 좀 해주입니다.",1,1,1,1,
경상도_초본_child_male_nova_0464.mp3,초본, 안금 긁게 대출 서류용 주민등록 초본 두부 모바일 주소 전체 출력 출력 좀 해주입니다., 안금 긁해 대출 서류용 주민 등록 초본 두부 모바일 주소 전체 출력 출력 좀 해주입니다.,1,1,1,1,
경상도_초본_child_male_shimmer_0475.mp3,초본, 가능하면 빨리 그렇게 대출설 이용 초본 이부 정부 24주민 번호 뒷자리 비공개 출력해 주입니다., 가능하면 빨리 그렇게 대출설 이용 초본 이부 정부 24주민 번호 뒷자리 비공개 출력해 주입니다.,1,1,1,1,
경상도_초본_middleaged_female_echo_0409.mp3,초본, 그렇게 대출 서리형 처벌 일부 정부시사 과거 주소 포함 출력해 주나, 그렇게 대출 서리형 처벌 일부 정부시사 과거 주소 포함 출력해 주나,0,0,0,0,
경상도_초본_middleaged_female_onyx_0469.mp3,초본, 지금 주민등록 초본 두부 모바일 과거 조소 포함 뽑아줌 해주세요, 지금 주민등록 초본 두부 모바일 과거 조소 포함 뽑아줌 해주세요,1,1,1,1,
경상도_초본_middleaged_male_echo_0480.mp3,초본, 지금 얼른 관공사 제출령 초본 두부 정부 24주소 전체 출력 발급해도 되겠습니까?, 지금 얼른 관공사 제출령 초본 두부 정부 24주소 전체 출력 발급해도 되겠습니까?,1,1,1,1,
경상도_초본_middleaged_male_onyx_0478.mp3,초본, 지금 입사지원 서류 주민 등록 토본 이부 정부 24 과거 주소 포함 바로 때 해 주입니다., 지금 입사지원 서류 주민 등록 토본 이부 정부 24 과거 주소 포함 바로 때 해 주입니다.,0,1,0,1,
경상도_초본_senior_female_nova_0458.mp3,초본, 지금 2민 등록 초본 삼부 PDF로 뽑아 해 주나 하시가시가 야 초본 3607, 지금 2민 등록 초본 산부 PD에 프로 뽑아 해 주나 하시가시가 야 초본 3607,1,1,1,1,
경상도_초본_senior_female_shimmer_0497.mp3,초본, 오늘 마 회사 제출용 주민등록 초본 두부 주소 전체 출열때도 되겠습니까? 핵시택 16고, 오늘 마 회사 제출용 주민등록 초본 두부 주소 전체 출열때도 되겠습니까? 핵시택 16고,1,1,1,1,
경상도_초본_senior_male_alloy_0471.mp3,초본, 안금 초본 내부 정부 24 현재 주소만 바로 발급해 주입니다., 안금 초본 내부 정부 24 현재 주소만 바로 발급해 주입니다.,1,1,1,1,
경상도_초본_senior_male_echo_0413.mp3,초본, 당장 관공서 제출용 주민등록 초본 한 부 정부 24 주민번호 뒷자리 비공개 때에 주위서, 당장 관공서 제출력 주민등록 초본 한 부 정부 24 주민번호 뒷자리 비공개 때에 주위소,1,1,1,1,
경상도_초본_senior_male_onyx_0427.mp3,초본, 왜 안경 마쳐본 일부 지민센터 과거 주소 포함 바로 뽑아주셔서 하시창 지지와이 2번 360, 왜 안경 마추본 일부 지민센터 과거 주소 포함 바로 뽑아주셔서 하시창 지지와이 2번 360,0,0,0,0,
경상도_초본_youngadult_female_shimmer_0405.mp3,초본, 방금 마 대출 서류용 주민등록 처벌 두부 주민센터 때 해주립니다. 하시매서 처벌 7국우, 방금 마 대출 서류형 주민등록 초본 두부 주민센터 때 해주립니다. 하시매서 초본 출국,0,1,1,1,
경상도_초본_youngadult_male_echo_0439.mp3,초본," 지금 그렇게 학교 제출용, 초본 한부, 무인민원 맑을 극기 주소 전체 출혁 뽑아해도 되겠습니까?"," 지금 그렇게 학교 제출용, 초본 한부, 무인민원 맑을 극기 주소 전체 출혁 뽑아해도 되겠습니까?",1,1,1,1,
경상도_초본_youngadult_male_onyx_0401.mp3,초본, 오늘 학교 제출력 초벌 3부 무인민원 발급기 발급좀 해 주입니다., 오늘 학교 제출용 초벌 3부 무인민원 발급기 발급좀 해 주입니다.,0,1,0,1,
경상도_행사_child_female_alloy_0631.mp3,행사, 오후의 의상 이번 주 축제 보고 부탁합니다., 어후의 의상 이번 주 축제 보고 부탁합니다.,0,0,0,0,
경상도_행사_child_female_nova_0610.mp3,행사, 아침에 여수 이번 주 춥재보고 보이소, 아침에 여수 이번 주 춥재보고 보이소,0,0,0,0,
경상도_행사_child_female_shimmer_0687.mp3,행사, 아침에 무료 행사 있으니 거 서울 부탁합니다., 아침에 무료 행사 있으니 거 서울 부탁합니다.,1,1,1,1,
경상도_행사_child_male_echo_0656.mp3,행사, 모래 전역 청주 축제일 정점 알려주기소 확인할 라카이, 모래 전역 청주 축제 일정점 알려주기서 확인할 라카이,0,0,0,0,
경상도_행사_child_male_echo_0660.mp3,행사, 저녁에 포항 이번 주 축제 보고, 연역에 포항 이번 주 축제 보고,0,0,0,0,
경상도_행사_child_male_echo_0678.mp3,행사, 다음에 무료 행사 있습니까? 세종?, 다음에 무료 행사 했습니까? 세종?,1,1,1,1,
경상도_행사_child_male_onyx_0658.mp3,행사, 이번 주 금요일 오후 인천 플리마켓 합니꽃 부탁합니다., 이번 주 금요일 오후 인천 플리마켓 합니 거 부탁합니다.,0,0,0,0,
경상도_행사_middleaged_female_alloy_0609.mp3,행사, 밤에 세종 행사에 유정하긴 알락 가위 알려주기소, 밤에 세종 행사에 일정 확인할 라카이 알려주기소,1,1,1,1,
경상도_행사_senior_female_alloy_0637.mp3,행사, 저녁에 대구 행사일정 확인할 라카이보이소, 저녁에 대구 행사 일정 확인할 라카이보이소,1,1,1,1,
경상도_행사_senior_female_shimmer_0664.mp3,행사, 밤에 울산 행사일정 확인하러 가이 확인하러 가이, 밤에 울산 행사일정 확인하러 가이 확인하러 가이,1,1,1,1,
경상도_행사_senior_male_nova_0697.mp3,행사, 아메 인천 이번 주 축제 보고 부탁합니다., 아메 인천 이번 주 축제 보고 부탁합니다.,0,0,0,0,
경상도_행사_senior_male_shimmer_0627.mp3,행사, 아침메춘터 2번주 축제 모구 알려주이소, 아침메춘터 2번주 축제 모구 알려주이소,0,0,0,0,
경상도_행사_youngadult_female_echo_0638.mp3,행사, 암의 무료 행사 있습니까? 포항? 확인할라 가위, 암의 무료 행사 있습니까? 포항? 확인할라 가위,1,1,1,1,
