file,keyword,text_a,text_c,match_a,match_b,match_c,match_d,condition
전라도_초본_child_female_nova_0423.mp3,초본," 아이고 대출사리용 주민등록 처벌 내부, 무인 민원, 발급기, 주소 전체 출력 출력해볼께"," 아이고 대출사리용 주민등록 처벌 내부, 무인 민원, 발급기, 주소 전체 출력 출력해볼께",0,1,0,1,
전라도_초본_child_female_nova_0443.mp3,초본," 인, 대출설의형 초본 무인 민원 발급기 과거 주소포한 바로 뽑아 해 주셔야 인"," 인, 대출설형 초본 무인 민원 발급기 과거 주소포한 바로 뽑아 해 주셔야 인",1,1,1,1,
전라도_초본_child_female_onyx_0487.mp3,초본, 초본 한부 무인 민원 발급기 바로 뽑아야 드라이ing 앗 앗 초본 251, 초본 한부 무인 민원 발급기 바로 뽑아야 주라인 앗 앗 초본 251,1,1,1,1,
전라도_초본_child_female_shimmer_0429.mp3,초본," 지금 그라면 주민등록 초본, 한부 주민센터 뽑아줌 해주소"," 지금 그라면 주민등록 초본, 한부 주민센터 뽑아줌 해주소",1,1,1,1,
전라도_초본_child_female_shimmer_0464.mp3,초본," 바로 입사지원 서류 초본, 무인 민원 발급기 현재 주소만 바로 때에 보란게"," 바로 입사지원 서류 초본, 무인 민원 발급기 현재 주소만 바로 때에 보란게",1,1,1,1,
전라도_초본_child_male_onyx_0477.mp3,초본, 그러면 대출 서류용 주민 등록 초본 두부 정부 24 현재 주소만 때 좀 해줄라잉, 그러면 대출 서류용 주민 등록 초본 두부 정부 24 현재 주소만 때 좀 해줄라잉,1,1,1,1,
전라도_초본_child_male_onyx_0479.mp3,초본, 가능하면 빨리 학교 제출형 초본 두부 무인 민원 발급기 현재 주소만 바로 출력해보란게, 가능하면 빨리 학교 제출형 초본 두부 무인 민원 발급기 현재 주소만 바로 출력해보란게,1,1,1,1,
전라도_초본_middle_aged_female_nova_0433.mp3,초본, 가능하면 빨리 아이고 회사 제출용 초본 일부 모바일 현재 주소만 바로 발급해 주소 하시고 제 2초 본 2이구, 가능하면 빨리 아이고 회사 제출용 초본 일부 모바일 현재 주소만 바로 발급해 주소 하시고 제 2초본 2이구,1,1,1,1,
전라도_초본_middle_aged_female_onyx_0419.mp3,초본, 초본 산부 정부 24출력해주소, 초본 산부 정부 24출력해 주소,1,1,1,1,
전라도_초본_middle_aged_male_echo_0424.mp3,초본," 오늘 아이고 토본 한부, 정부 24 과거 주소 포함 발급 좀 해주시오."," 오늘 아이고 토본 한부, 정부 24 과거 주소 포함 발급 좀 해주시오.",0,1,0,1,
전라도_초본_middle_aged_male_nova_0499.mp3,초본, 오늘 주민등록 2번 두부 PDF로 과거 주소 포함 발급 협으로인 하시의 제이 2번 238, 오늘 주민등록 2번 두부 PDF로 과거 주소 포함 발급 협으로인 하시의 제이 2번 238,0,1,0,1,
전라도_초본_middle_aged_male_shimmer_0486.mp3,초본," 당장인, 초본 일부, 주소 전체 출력 출력해 줄 아잉?"," 당장인, 초본 일부, 주소 전체 출력 출력해 줄 아잉?",1,1,1,1,
전라도_초본_senior_female_echo_0450.mp3,초본, 아능하면 빨리 관공서 제출용 초본 산부 과거 주소 포함 뽑아주라잉?, 아능하면 빨리 관공서 제출용 초본 3부 과거 주소 포함 뽑아주라잉?,1,1,1,1,
전라도_초본_senior_female_nova_0403.mp3,초본, 당장인 광고소 제출용 초본 내부 정부 14대 조매 도라인 하실지 초본 620에, 당장인 광고원서 제출용 초본 내부 정부 시사 때점에 돌아잉 하시치 초본 620에,1,1,1,1,
전라도_초본_senior_female_nova_0491.mp3,초본, 지금 인 초본 내부 주소 전체 출력 대종 해주라인 하실발의 점합 73, 지금 인 초본 내부 주소 전체 출력 대종 해주라인 하실발의 점막 73,1,1,1,1,
전라도_초본_senior_female_nova_0497.mp3,초본, 오늘 학교 재툴령 초본 한부 주민센터 현재 주소만 바로 발급해주시오., 오늘 학교 재출용 초본 한부 주민센터 현재 주소만 바로 발급해주시오,1,1,1,1,
전라도_초본_senior_female_onyx_0472.mp3,초본, 인 관공서 제출룡 주민 등록 초본 PDF로 주소 전체 출력 발급회브로잉, 이 관공사 제출룡 주민 등록 초본 PDF로 주소 전체 출력 발급회브로잉,1,1,1,1,
전라도_초본_senior_female_onyx_0473.mp3,초본, 가능하면 빨래 바로 입사지원 서류 주민등록 초본 두부 무인 민원 발급기 주민번호 뒷자리 비공개 때 해부러인, 가능하면 빨래 바로 입사지원 서류 주민등록 초본 두부 무인 민원 발급기 주민번호 뒷자리 비공개 때 해부러인,1,1,1,1,
전라도_초본_senior_male_nova_0436.mp3,초본, 가능하면 빨리 학교 제출용 초본 세부 무인민원발급기 현재 주소만 출력 좀 해줄라인?, 가능하면 빨리 학교 제출용 초본 세부 무인민원발급기 현재 주소만 출력 좀 해줄라인?,1,1,1,1,
전라도_초본_senior_male_onyx_0418.mp3,초본, 오늘 회사 대출용 초본 매부 무인 민원 발급기 때 좀 해주소," 오늘 회사 대출용 초본, 매부, 무인, 민원, 발급기 때 좀 해주소",1,1,1,1,
전라도_초본_senior_male_shimmer_0460.mp3,초본, 지금 입사지원 서류 주민등록 초본 주민센터 주민번호 뒷자리 비공개 바로 때에 브러잉, 지금 입사지원 서류 주민등록 초본 주민센터 주민번호 뒷자리 비공개 바로 때에 브러잉,1,1,1,1,
전라도_초본_young_adult_female_echo_0451.mp3,초본, 바로 대출 서료용 주민등록 초본 내부 모바일 주서 전체 출력 바로 출력해 브러잉, 바로 대출 서료용 주민등록 초본 내부 모바일 주서 전체 출력 바로 출력해 브러잉,1,1,1,1,
전라도_초본_young_adult_female_shimmer_0404.mp3,초본, 바로 입사지원 서류 주민등록 초본 한 부 5바일 주민번호 뒷자리 비공개 발급해부러인, 바로 입사지원 서류 주민등록 초본 한 부 5바일 주민번호 뒷자리 비공개 발급해부러인,1,1,1,1,
전라도_초본_young_adult_female_shimmer_0495.mp3,초본, 가능하면 빨리 그라면 상공소 대출용 초본 세부 정북 24주소 전체 출력 발급 협으로인 하시 딱 제이 초본 2.1, 가능하면 빨리 그라면 상공소 제출용 초본 세부 정보우시차 주소 전체 출력 발급 협으로인 하시 딱 제2초본 2위,1,1,1,1,
전라도_초본_young_adult_male_nova_0496.mp3,초본, 방금 바로 입사지원 서류 초본 PDF로 뽑아줘요., 방금 바로 입사지원 서류 조본 PDF로 뽑아줘요.,1,1,0,1,
전라도_초본_young_adult_male_shimmer_0426.mp3,초본, 아로 회사 제출용 초본 세부 무인민원 발급기 과거주소 포함대에 주라잉?, 아로 회사 제출용 초본 세부 무인민원 발급기 과거주소포함대에 주라잉?,1,1,1,1,
전라도_행사_child_female_alloy_0632.mp3,행사, 오해 가족이랑 갈만한 울산 행사 추천해 주랑 확인해볼게요., 오해 가족이랑 갈만한 울산 행사 추천해 주랑 확인해볼게요.,1,1,1,1,
전라도_행사_child_female_alloy_0653.mp3,행사, 이번 주 금요일 밤 청주축제 일정조 말려주시오. 확인해볼게요., 이번 주 금요일 밤 청주축제 일정조 말려주시오. 확인해볼게요.,0,0,0,0,
전라도_행사_child_male_echo_0673.mp3,행사, 오후의 목표 이번 주 축제 뭐여?, 오후의 목표 이번 주 축제 뭐여?,0,0,0,0,
전라도_행사_child_male_nova_0642.mp3,행사, 오늘 오후 대전 공연 일정 알려주시오. 확인해볼게요., 오늘 오후 대전 공연 일정 알려주시오. 확인해볼게요.,0,1,0,1,
전라도_행사_middle_aged_female_echo_0684.mp3,행사," 다음, 드마이빵 전주 축제 일정점 알려주시오. 알려주시오.", 다음 드마이빵 전주 축제 일정점 알려주시오. 알려주시오.,0,0,0,0,
전라도_행사_middle_aged_female_onyx_0606.mp3,행사, 오후의 가족이랑 갈만한 포항 행사 추천해 줄 아잉 확인해볼게요., 오후의 가족이랑 갈만한 포항 행사 추천해 줄 아잉 확인해볼게요.,1,1,1,1,
전라도_행사_middle_aged_male_alloy_0649.mp3,행사, 아침에 광양 쪽 행사 정보 보여주소 보자잉?, 아침에 광양 쪽 행사 정보 보여주소 보자잉?,1,1,1,1,
전라도_행사_middle_aged_male_onyx_0695.mp3,행사," 모레 아침, 춘천 특제 일정 좀 알려주시오. 고탁켜요."," 모레 아침, 춘천 축제 일정 좀 알려주시오. 고탁해요.",0,1,0,1,
전라도_행사_senior_female_alloy_0671.mp3,행사, 이번 주말 아침 대전 행사 뭐 있던가 알려주시오, 이번 주말 아침 대전 행사 뭐 있던가 알려주시오,1,1,1,1,
전라도_행사_senior_female_echo_0618.mp3,행사, 밤에 대구 행사 일정 확인해보자인 알려주시오, 밤에 대구 행사 일정 확인해보자인 알려주시오,1,1,1,1,
전라도_행사_senior_female_nova_0608.mp3,행사, 내일 저녁 목포 풀리마켓 하는가 알려주시오, 내일 저녁 목포 풀리마켓 하는가 알려주시오,0,0,0,0,
전라도_행사_senior_male_nova_0627.mp3,행사, 밤에 무료 행사 있던가 전주 확인해볼게요., 밤에 무료 행사 있던가 전주 확인해볼게요.,1,1,1,1,
전라도_행사_young_adult_male_echo_0634.mp3,행사, 내일 밤 세종 특제 일정점 알려주시오, 내일 밤 세종 두째 일정점 알려주세요,0,0,0,0,
전라도_행사_young_adult_male_nova_0641.mp3,행사, 오후의 가족이랑 갈만한 수원 행사 추천의 주라잉, 오후의 가족이랑 갈만한 수원 행사 추천의 드라잉,1,1,1,1,
전라도_행사_young_adult_male_onyx_0633.mp3,행사, 암의 춘천 쪽 행사정보 보여주소, 밤에 춘천 쪽 행사정보 보여주소,1,1,1,1,
제주도_가족관계증명서_child_female_alloy_0028.mp3,가족관계증명서, 가능하면 빨리 입사지원 서류 가족 증명서 2부 5발대주게 마심 하시타 제이 가족 119, 가능하면 빨리 입사지원 서류 가족 증명서 2부 5발대주개 마심 하시타 제이 가족 119,0,1,0,1,
제주도_가족관계증명서_child_female_nova_0097.mp3,가족관계증명서," 가능하면 빨리 사지원 서류, 가족 관계 증명사 산부, 정부 24, 주민번호 뒷자리 비공개 발급해 주게 맞슨."," 가능하면 빨리 사지원 서류, 가족 관계 증명사 산부, 정부 24, 주민번호 뒷자리 비공개 발급해 주게 맞슨",0,1,0,1,
제주도_가족관계증명서_child_female_onyx_0011.mp3,가족관계증명서, 지금 가족 관계 직명서 내부 무인 민원 발급기 주민번호 뒷자리 비공개 필요하다. 발급 대주개 하슈비 하슈비 가족 0145, 지금 가족 관계 직명서 내부 무인 민원 발급기 주민번호 뒷자리 비공개 필요하다. 발급 대주개 하슈비 하슈비 가족 0145,0,1,0,1,
제주도_가족관계증명서_child_female_onyx_0070.mp3,가족관계증명서, 지금 가족 증명서 두부 모바일 현재 주소만 뽑아주게 마심, 지금 가족 증명서 두부 모바일 현재 주소만 뽑아주게 마심,0,1,0,1,
제주도_가족관계증명서_child_male_alloy_0067.mp3,가족관계증명서," 입사지원 서류, 가족 증명서 한부, 주소 전체 출력 대주게 마심"," 입사지원 서류, 가족 증명서 한부, 주소 전체 출력대주게 마심",0,1,0,1,
제주도_가족관계증명서_child_male_echo_0087.mp3,가족관계증명서, 방금 가족 증명서 두부 주미센터 뽑아 발급해주게 봤습니다., 방금 가족 증명서 두부 주미센터 뽑아 발급해주게 봤습니다,0,1,0,1,
제주도_가족관계증명서_child_male_onyx_0076.mp3,가족관계증명서, 오늘 대출 서류형 가족 직명석 세부 주민센커 주소 전체 출력 발급 뽑아주면서, 오늘 대출 서류형 가족 직명서 세부 주민센커 주소 전체 출력 발급 뽑아주면서,0,1,0,1,
제주도_가족관계증명서_middle_aged_female_shimmer_0059.mp3,가족관계증명서, 오늘 학교 제출용 가족 관계 증명서 모바일 현재 주소만 때 해줄 수., 오늘 학교 제출용 가족 관계 증명서 모바일 현재 주소만 때 해줄 수.,1,1,1,1,
제주도_가족관계증명서_middle_aged_male_alloy_0001.mp3,가족관계증명서," 가능하면 빨리 입사지원 서류, 가족 관계 증명서 3부, 정부 24 과거 주소 포함될게 맞슨."," 가능하면 빨리 입사지원 서류, 가족 관계 증명서 3부, 정부 24, 과거 주소 포함될게 맞슨.",1,1,1,1,
제주도_가족관계증명서_middle_aged_male_nova_0003.mp3,가족관계증명서, 입사 지원 서류 가족 관계 증명서 정부 24 현재 주소만 필요하우다 내 뽑아 집사, 이 4G1 서류 가족관계 증명서 정부 24 현재 주소만 필요하우다 내 뽑아 집사,1,1,1,1,
제주도_가족관계증명서_senior_female_alloy_0055.mp3,가족관계증명서, 굉장히 가족 증명서 두 부 정부 14주민번호 뒷자리 비공개 필요하우다 떼 뽑아주십소, 굉장히 가족 증명서 두부 정부 14주민번호 뒷자리 비공개 필요하우다 떼 뽑아줍소,0,1,0,1,
제주도_가족관계증명서_senior_female_alloy_0068.mp3,가족관계증명서," 당장 관공서 제출용 가족 증명선 앱을 부, 주민센터 과거 주소포함 때 발급해 주게 맛은", 당장 관공서 제출용 가족 증명선 앱을 부 주민센터 과거 주소포함 때 발급해 주게 맛은,0,1,0,1,
제주도_가족관계증명서_young_adult_female_alloy_0009.mp3,가족관계증명서," 가족 증명소 산부, 정부 24, 과거 주소 포함 바로 뽑아 달급해 주게 맞슨."," 가족 증명서 산부, 정부 24, 과거주소포함 바로 뽑아 달급해 주게 맞슨.",0,1,0,1,
제주도_가족관계증명서_young_adult_female_nova_0051.mp3,가족관계증명서," 안금 입사 지원 서료, 가족 증명서 일부, 정부 24 과거 주소 포함 뽑아주게 났습니다."," 안금 입사 지원 서료, 가족 증명서 일부, 정부 24 과거 주소 포함 뽑아주게 났음",0,1,0,1,
제주도_가족관계증명서_young_adult_female_onyx_0010.mp3,가족관계증명서, 오늘 대출 서류용 가족 관계 증명서 내부 주민센터 현재 주소만 바로 발급해 주십소 하시 가족 점 153, 오늘 대출 서류용 가족 관계 증명서 내부 주민센터 현재 주서만 바로 발급해 주소 하시 가족 점 153,1,1,1,1,
제주도_가족관계증명서_young_adult_female_shimmer_0020.mp3,가족관계증명서," 안행하면 빨리 입사지원 서류, 가족 관계 등명서 두부, 무인 민원 발급기 때 주게 맞음."," 아능하면 빨리 입사지원 서류, 가족 관계 등명서 두 부, 무인 민원 발급기 때 주게 맞슴.",0,1,0,1,
제주도_가족관계증명서_young_adult_male_alloy_0063.mp3,가족관계증명서, 가능하면 빨리 가족 관계 증명서 내부 모바일 바로 발급해주게 해식 제2 가족 434, 가능하면 빨리 가족 관계 증명서 내부 모바일 바로 발급해주게 해식 제2 가족 434,1,1,1,1,
제주도_가족관계증명서_young_adult_male_alloy_0088.mp3,가족관계증명서, 앙금 회사 제출용 가족관계 직명서 내부 정부 24 현재 주소만 바로 발급되지게, 앙금 회사 제출용 가족관계 직명서 내부 정부 24 현재 주소만 바로 발급되지게,0,1,0,1,
제주도_가족관계증명서_young_adult_male_onyx_0065.mp3,가족관계증명서," 학교 제출룡 가족관계 측명서 한부 과거 주소 포함, 비료호다, 뽑아 발급해 주소"," 학교 제출룡 가족관계 측명서 한부 과거 주소 포함, 비료호다, 뽑아 발급해 주소",0,1,0,1,
제주도_건강보험자격득실확인서_child_female_nova_0124.mp3,건강보험자격득실확인서, 이 사지원 서류 건보 자격득실 확인서 두 뷰 PDF로 과거 주소 포함 발급해집서, 이 사지원 서류 건보 자격득실 확인서 두 뷰 PDF로 과거 주소 포함 발급해집서,0,1,0,1,
제주도_건강보험자격득실확인서_child_female_onyx_0103.mp3,건강보험자격득실확인서, 오네시 대출 서류형 자격특실 확인서 세부 정부 24주민 번호 뒷자리 비공개 기려하다. 대해 줍소, 오네시 대출 서류형 자격특실 확인서 세부 정부 24주민 번호 뒷자리 비공개 기려하다 대해 주소,0,1,0,1,
제주도_건강보험자격득실확인서_child_female_onyx_0120.mp3,건강보험자격득실확인서, 지금 대출 서류용 자격특실 확인소 두부 주민센터 과거 주포포와 뽑아주게 맞슴, 지금 대출 서류용 자격특실 확인소 두부 주민센터 과거 주포포와 뽑아주게 맞슴,0,0,0,0,
제주도_건강보험자격득실확인서_child_female_shimmer_0159.mp3,건강보험자격득실확인서, 관공사 제출룡 건보 자격특실 확인서 두부 정부 24주민 번호 뒷자리 비공개 달급해집서, 관공사 제출용 건보 자격특실 확인서 두부 정부 24주민 번호 뒷자리 비공개 달급해집서,0,1,0,1,
제주도_건강보험자격득실확인서_child_male_echo_0187.mp3,건강보험자격득실확인서," 가능하면 빨리 관공서 제출용, 건강보험 자격득실 확인서 이부 주민센터 과거 조소 포함대에 주게"," 가능하면 빨리 관공서 제출용, 건강보험 자격득실 확인서 이부 주민센터 과거 조소 포함대 해주게",1,1,1,1,
제주도_건강보험자격득실확인서_child_male_nova_0188.mp3,건강보험자격득실확인서, 지금 자겹득실 확인서 내부 과거 주소포함 발급 대주개, 지금 자겹득실 확인서 내부 과거 주소포함 발급되지게,0,1,0,1,
제주도_건강보험자격득실확인서_child_male_shimmer_0170.mp3,건강보험자격득실확인서," 방금 대출설위원 건보 자격특실 확인서 두부, PDF로 필요하우다. 뽑아 발급해 주게 마심."," 방금 대출설위원 건보 자격특실 확인서 두부, PDF로 필요하우다. 뽑아 발급해 주게 마심.",0,1,0,1,
제주도_건강보험자격득실확인서_middle_aged_female_onyx_0168.mp3,건강보험자격득실확인서, 앙금건보 자격득실 확인서 PDF 프로 과거주포 포함 발급주개 맛음, 앙금건보 자격득실 확인서 PDF 프로 과거 주소 포함 발급주개 말씀,0,1,0,1,
제주도_건강보험자격득실확인서_middle_aged_male_onyx_0101.mp3,건강보험자격득실확인서, 앙장 회사 제출룡 자격 득실 확인서 세부 뽑아주게 마심, 앙장 회사 제출룡 자격 득실 확인서 세부 뽑아주게 마심,0,1,0,1,
제주도_건강보험자격득실확인서_senior_female_alloy_0165.mp3,건강보험자격득실확인서, 당장 학교 제출용 건보 자격특실 확인서 두부 주민센터 주민 번호 뒷자리 비공개 필요하다 뽑아 해 주게, 당장 학교 제출용 건보 자격특실 확인서 두부 주민센터 주민 번호 뒷자리 비공개 필요하다 뽑아 해 주게,0,1,0,1,
제주도_건강보험자격득실확인서_senior_female_shimmer_0176.mp3,건강보험자격득실확인서, 지금 회사 제출연 권보좌격 득실 확인서 내부 주민센터 바로 발급 뽑아줍서, 지금 회사 제출연 건보 자격 득실 확인서 내부 주민센터 바로 발급 뽑아줍서,0,1,0,1,
제주도_건강보험자격득실확인서_senior_female_shimmer_0197.mp3,건강보험자격득실확인서, 한장 대출설 이용 건보 자격득실 확인서 주민번호 주짜리 비공개 바로 떼지게 맞슴., 한장 대출 서류용 건보 자격득실 확인서 주민번호 주짜리 비공개 바로 떼지게 맞슴.,0,1,0,1,
제주도_건강보험자격득실확인서_senior_male_shimmer_0155.mp3,건강보험자격득실확인서, 가능하면 빨리 학교 제출용 건강 보험 자격득실 확인서 한부 주민센터 과거 주소 포함 바로 발급발�급해주게 맞슨, 가능하면 빨리 학교 제출용 건강보험 자격득실 확인서 한부 주민센터 과거 주소 보안 바로 발급발급해주게 맞슨,1,1,1,1,
제주도_건강보험자격득실확인서_senior_male_shimmer_0167.mp3,건강보험자격득실확인서, 당장 회사 제출용 건강보험 자격득시우하긴서 모바일 과거 주소 포함 바로 때발급해 주게 맞습니다., 당장 회사 제출용 건강보험 자격득시우 학인서 모바일 과거 주소 포함 바로 때 발급해 주게 맞습니다.,0,1,0,1,
제주도_건강보험자격득실확인서_young_adult_female_nova_0109.mp3,건강보험자격득실확인서, 환공사 제출용 자격득실 확인서 두부 PDF로 바로 발급되지게, 관공사 제출용 자격득실 확인서 두부 PDF로 바로 발급되지게,0,1,0,1,
제주도_건강보험자격득실확인서_young_adult_male_echo_0163.mp3,건강보험자격득실확인서," 가능하면 빨리 관공서 제출용, 건강보험 자격득실, 확인서 일부 무인 민원 발급기 과거 주소포함 발급해 주게 마십.", 가능하면 빨리 관공서 제출용 건강보험 자격득실 확인서 일부 무인 민원 발급기 과거주소포함 발급해 주게 마십.,1,1,1,1,
제주도_건강보험자격득실확인서_young_adult_male_nova_0151.mp3,건강보험자격득실확인서, 에뜰 서리용 건보 자격득실 확인서 산부 모바일 주소 전체 출력 대발급해지게 맞슨, 에뜰 서리용 건보 자격득실 확인서 산부 모바일 주소 전체 출력 대발급해지게 맞슨,0,1,0,1,
제주도_건강보험자격득실확인서_young_adult_male_onyx_0111.mp3,건강보험자격득실확인서," 오늘 학교 제출룡 자격득실 확인서 두 부, 정부 24 현재 주소만 바로 뽑아 발급해 주게 맞슴"," 오늘 학교 제출룡 자격득실 확인서 두 부, 정부 24 현재 주소만 바로 뽑아 발급해 주게 맞슴",0,1,0,1,
제주도_날씨_child_female_echo_0267.mp3,날씨, 저녁에 오늘 춘천 날씨 어떤 호흡과 확인해 주십시오., 저녁에 오늘 춘천 날씨 어떤 호흡과 확인해 주십시오.,1,1,1,1,
제주도_날씨_child_female_echo_0276.mp3,날씨, 오늘께 순천히 기원 알려주게 맞음 확인해 줍서, 오늘께 순천히 기원 알려주게 맞음 확인해 줍서,0,0,0,0,
제주도_날씨_child_male_alloy_0259.mp3,날씨, 오후에 인천기온 알러주게 마심 확인해줄 수 있어., 오후에 인천기원 알러주게 마심 확인해줬어,0,0,0,0,
제주도_날씨_child_male_alloy_0265.mp3,날씨, 아침에 여수 기온 알러주게 마심 확인해 집서, 아침에 여수 기온 알러주게 마심 확인해 집서,0,0,0,0,
제주도_날씨_child_male_nova_0268.mp3,날씨, 밤에 오날 서울 강수왕률 알러주게 맞음 확인해 집서, 밤에 오날 서울 강수왕률 알러주게 맞음 확인해 집서,0,0,0,0,
제주도_날씨_middle_aged_female_nova_0297.mp3,날씨, 밤에 제주바람 하영 북주과 튜타코오다, 밤에 제주바람 하영 북주과 트타코오다,0,0,0,0,
제주도_날씨_middle_aged_female_onyx_0251.mp3,날씨, 아침에 여수 비옵주과 알러주게 마심, 아침에 여수 비옵주과 알러주게 마심,0,0,0,0,
제주도_날씨_middle_aged_female_shimmer_0288.mp3,날씨, 아침에 온할 청주 체감 온도 어떤 하우과 알려주게 마심., 아침에 온할 청주 체감 온도 어떤 하우과 알려주게 마심.,0,0,0,0,
제주도_날씨_middle_aged_male_alloy_0201.mp3,날씨, 밤에 부산 날씨 요약해 줍서 보여주게, 밤에 부산 날씨 요약해 줍서 보여주게,1,1,1,1,
제주도_날씨_middle_aged_male_nova_0287.mp3,날씨, 아침에 광주 바람 하영 북주과 보주게, 아침에 광주 바람 하영 북주과 보주게,0,0,0,0,
제주도_날씨_senior_female_nova_0203.mp3,날씨, 아침에 오늘 청주, 아침에 오늘 청주,0,0,0,0,
제주도_날씨_senior_female_nova_0228.mp3,날씨, 아침에 오늘 청주 체감 온도 어떤 하우과 부탁하우다., 아침에 오늘 청주 체감 온도 어떤 하우과 부탁하우다.,0,0,0,0,
제주도_날씨_young_adult_female_alloy_0211.mp3,날씨, 밤에 오늘 세종 강수학률 알러주게 맞췄 알러주게 맞췄 하체 코드정, 밤에 오늘 세종 강수학률 알러주게 맞췄 알러주게 맞췄 하쇠 코드정,0,0,0,0,
제주도_날씨_young_adult_female_echo_0209.mp3,날씨,です〜,、「ぁchime Yonai No Su Bi SeMonja tto kaukwa perta ko rda,0,0,0,0,
제주도_날씨_young_adult_female_echo_0220.mp3,날씨, 오후에 온다을 춘천 미세먼지 어떡하옥과 확인해 줍소, 오후에 온다을 춘천 미세먼지 어떡하옥과 확인해 줍소,0,0,0,0,
제주도_날씨_young_adult_female_nova_0263.mp3,날씨, 아메 울산 날씨 유약해 줍서 하싹발 제이 날씨 1804, 아메 울산 날씨 유약해 줍서 하싹발 제이 날씨 1804,1,1,1,1,
제주도_날씨_young_adult_male_echo_0210.mp3,날씨, 저녁에 온할 울산 미세먼지 어땠카욕과 보주게, 저녁에 온할 울산 미세먼지 어떡크하옥과 보주게,0,0,0,0,
제주도_날씨_young_adult_male_shimmer_0255.mp3,날씨, 오후의 온화의 서울 눈 오후과 부탁하우다., 오후의 온화의 서울 눈 오후과 부탁하우다.,0,0,0,0,
제주도_날씨_young_adult_male_shimmer_0270.mp3,날씨, 오후에 온앓 포항을 시어똥 호과 부탁하우다., 오후에 온앓 포항을 씌웠던 호과 부탁하우다.,0,0,0,0,
제주도_등본_child_male_nova_0353.mp3,등본, 방금 회사 제출용 주민등록 등붕 두부 모바일 주소 전체 출연, 방금 회사 제출형 주민등록 등붕 두부 모바일 주소 전체 출연,0,1,0,1,
제주도_등본_child_male_shimmer_0398.mp3,등본, 오늘 입사지원 서류 등본 내부 정부 24화거주소 포함 바로 때 발급해 주게 맞음, 오늘 입사지원 서류 등본 내부 정부 24화거주소 포함 바로 때 발급해 주게 맞음,1,1,1,1,
제주도_등본_middle_aged_female_alloy_0301.mp3,등본," 오늘 대출 서류음 주민등록 등 본 이부 위, 민원, 발급기, 과거 주소포함 뽑아주게 맞슴"," 오늘 대출 서류음 주민등록 등 본 이부 위, 민원, 발급기, 과거 주소포함 뽑아주게 맞슴",1,1,1,1,
제주도_등본_middle_aged_male_onyx_0378.mp3,등본," 당장 관공서 제출용, 주민 등록 등번 주민센터 주소 전체 출력대해 주소", 당장 관공서 제출용 주민 등록 등론 주민센터 주소 전체 출력대해 주소,0,1,0,1,
제주도_등본_senior_male_alloy_0338.mp3,등본, 당장 관공소 제출용 등본 PDF로 과거 주소 포함 필요하다 뽑아 뽑아집소, 당장 관공소 제출용 등본 PDF로 과거 주소 포함 필요하다 뽑아 뽑아집소,1,1,1,1,
제주도_등본_senior_male_onyx_0361.mp3,등본," 회사 제출용 등본 한부, PDF로 현재 주소만 바로 발급밝해 주소 하십 제이 등본 역 6구"," 회사 제출용 등본 한부, PDF로 현재 주소만 바로 발급밝해 주소 하십 제이 등본 역 6구",1,1,1,1,
제주도_등본_young_adult_female_nova_0376.mp3,등본, 가능하면 빨리 4지원 서류 주민된농 등본 이부 정보24주소 전체 출력 대 뽑아집서, 가능하면 빨리 4지원 서류 주민된농 등본 이부 정보 24주소 전체 출력 대 뽑아줍서,1,1,1,1,
제주도_등본_young_adult_male_shimmer_0388.mp3,등본, 당장 주민등록 등본 일부 정부 24주소 전체 출력 달급해 주소, 당장 주민등록 등본 일부 정부 24주소 전체 출력 달급해 주소,1,1,1,1,
제주도_초본_middle_aged_female_alloy_0453.mp3,초본, 가능하면 빨리 회사 제출력 초본 내부 PDF로 주소 전체 추격 바로 발급해주게 맞췄. 하실 수 주의 초본 255일., 가능하면 빨리 회사 제출력 초본 내부 PDF로 주소 전체 추격 바로 발급해주게 맞췄. 하시우시우 주의 초본 255일.,1,1,1,1,
제주도_초본_middle_aged_male_echo_0438.mp3,초본, 당장 학교 제출룡 초본 내부 PDF로 주민번호 뒷자리 비공개 필요하다 뽑아 해 주게, 당장 학교 제출룡 초본 내부 PDF로 주민번호 뒷자리 비공개 필요하다 뽑아 해 주게,1,1,1,1,
제주도_초본_middle_aged_male_nova_0488.mp3,초본," 당장 대출서를 이용 주민 등록 처벌한 부, 주민센터 과거 주소 보안 발급해집서."," 당장 대출서를 이용 주민 등록 처벌한 부, 주민센터 과거 주소 보안 발급해집서.",0,1,0,1,
제주도_초본_middle_aged_male_onyx_0461.mp3,초본," 가능하면 빨리 대출설 이용 주민 등록 초본 3부 PDF로 발급주게 마신 해외 스테이, 초본 177"," 가능하면 빨리 대출설 이용 주민 등록 초본 3부 PDF로 발급주게 마신 해외 스테이, 초본 177",1,1,1,1,
제주도_초본_middle_aged_male_onyx_0476.mp3,초본, 지금 주민등록 초본 이부 주민센터 과거 주소 포함 발급주개 맞습니다., 지금 주민등록 초본 이부 주민센터 과거 주소 포함 발급주개 맞습니다.,1,1,1,1,
제주도_초본_middle_aged_male_onyx_0478.mp3,초본, 가능하면 빨리 학교 제출용 초본 일부 PDF로 과거 주소 포함 바로 뽑아 해 주게 맞습니다. 찾싸 제이 초본 15공, 가능하면 빨리 학교 제출용 초본 일부 PDF로 과거 주소 포함 바로 뽑아 해 주게 맞습니다. 작사 제이초본 15공,1,1,1,1,
